,Area,Mean,Image,Date,Treatment,Explant,FOV,Channel,ROI,ROI_ID
9,1452.176,1094.093,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant5,FOV3,Dex488,0003-0390-0440,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0390-0440
10,527.475,949.968,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant5,FOV3,Dex488,0003-0538-0293,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0538-0293
11,742.782,862.955,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant5,FOV3,Dex488,0003-0575-0536,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0575-0536
12,1184.855,1115.335,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant5,FOV3,Dex488,0003-0688-0617,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0688-0617
13,1296.607,1335.371,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant5,FOV3,Dex488,0003-0526-0743,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0526-0743
14,1032.505,856.408,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant5,FOV3,Dex488,0003-0870-0702,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0870-0702
15,596.869,910.259,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant5,FOV3,Dex488,0003-0710-0918,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0710-0918
14,864.576,1466.763,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant6,FOV3,Dex488,0003-0684-0091,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0684-0091
15,1276.265,1028.601,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant6,FOV3,Dex488,0003-0554-0235,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0554-0235
16,1091.771,1167.782,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant6,FOV3,Dex488,0003-0524-0351,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0524-0351
17,1196.828,1258.055,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant6,FOV3,Dex488,0003-0598-0482,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0598-0482
18,1224.681,758.764,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant6,FOV3,Dex488,0003-0819-0450,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0819-0450
19,613.478,1030.921,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant6,FOV3,Dex488,0003-0691-0684,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0691-0684
20,1467.067,913.119,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant6,FOV3,Dex488,0003-0378-0896,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0378-0896
21,863.847,825.201,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant6,FOV3,Dex488,0003-0385-0579,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0385-0579
22,924.1,1219.009,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant6,FOV3,Dex488,0003-0529-0582,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0529-0582
23,334.398,1260.577,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant6,FOV3,Dex488,0003-0181-0556,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0181-0556
24,603.779,1067.222,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant6,FOV3,Dex488,0003-0284-0514,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0284-0514
25,882.215,945.647,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant6,FOV3,Dex488,0003-0246-0138,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0246-0138
12,662.187,1169.302,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant3,FOV4,Dex488,0003-0755-0908,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0755-0908
13,1419.946,817.991,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant3,FOV4,Dex488,0003-0670-0559,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0670-0559
14,718.792,1267.137,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant3,FOV4,Dex488,0003-0510-0637,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0510-0637
15,461.213,1047.331,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant3,FOV4,Dex488,0003-0414-0677,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0414-0677
16,575.669,1443.198,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant3,FOV4,Dex488,0003-0476-0520,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0476-0520
17,1203.266,998.248,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant3,FOV4,Dex488,0003-0565-0418,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0565-0418
18,613.22,1239.859,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant3,FOV4,Dex488,0003-0518-0837,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0518-0837
19,834.45,860.372,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant3,FOV4,Dex488,0003-0304-0603,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0304-0603
20,699.824,1381.696,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant3,FOV4,Dex488,0003-0180-0669,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0180-0669
21,1001.262,1338.854,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant3,FOV4,Dex488,0003-0683-0273,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0683-0273
15,660.513,1058.792,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant2,FOV4,Dex488,0003-0294-0744,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0294-0744
16,807.155,1034.529,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant2,FOV4,Dex488,0003-0258-0560,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0258-0560
17,708.192,1063.658,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant2,FOV4,Dex488,0003-0189-0392,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0189-0392
18,397.441,1293.092,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant2,FOV4,Dex488,0003-0478-0264,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0478-0264
19,664.762,1353.606,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant2,FOV4,Dex488,0003-0379-0072,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0379-0072
20,610.817,1159.367,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant2,FOV4,Dex488,0003-0662-0338,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0662-0338
21,574.939,1056.456,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant2,FOV4,Dex488,0003-0852-0566,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0852-0566
22,482.886,1500.906,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant2,FOV4,Dex488,0003-0708-0558,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0708-0558
23,439.155,1042.151,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant2,FOV4,Dex488,0003-0536-0558,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0536-0558
24,353.195,934.548,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant2,FOV4,Dex488,0003-0800-0418,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0800-0418
25,454.39,1110.733,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant2,FOV4,Dex488,0003-0952-0162,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0952-0162
26,334.956,1103.274,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant2,FOV4,Dex488,0003-0363-0851,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0363-0851
27,668.581,1099.776,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant2,FOV4,Dex488,0003-0443-0714,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0443-0714
10,804.065,973.473,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant1,FOV4,Dex488,0003-0397-0174,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0397-0174
11,976.843,1206.561,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant1,FOV4,Dex488,0003-0223-0228,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0223-0228
12,1139.493,1046.782,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant1,FOV4,Dex488,0003-0387-0611,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0387-0611
13,1406.042,1063.138,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant1,FOV4,Dex488,0003-0753-0769,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0753-0769
14,993.065,1439.792,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant1,FOV4,Dex488,0003-0604-0784,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0604-0784
15,983.152,1435.418,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant1,FOV4,Dex488,0003-0554-0649,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0554-0649
16,726.345,1975.312,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant1,FOV4,Dex488,0003-0528-0411,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0528-0411
17,825.137,1554.238,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant1,FOV4,Dex488,0003-0437-0429,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0437-0429
9,1791.552,909.092,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant4,FOV3,Dex488,0003-0153-0335,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0153-0335
10,1031.947,1196.987,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant4,FOV3,Dex488,0003-0322-0233,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0322-0233
11,1565.129,991.931,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant4,FOV3,Dex488,0003-0638-0489,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0638-0489
12,708.493,892.022,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant4,FOV3,Dex488,0003-0694-0176,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0694-0176
13,642.66,771.928,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant4,FOV3,Dex488,0003-0536-0786,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0536-0786
14,718.063,1168.606,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant4,FOV3,Dex488,0003-0432-0796,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0432-0796
15,1268.969,1247.513,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant4,FOV3,Dex488,0003-0456-0673,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0456-0673
11,1653.364,1230.563,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant1,FOV3,Dex488,0003-0280-0431,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0280-0431
12,1208.115,1110.394,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant1,FOV3,Dex488,0003-0506-0542,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0506-0542
13,1059.756,1021.719,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant1,FOV3,Dex488,0003-0661-0640,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0661-0640
14,1100.397,971.234,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant1,FOV3,Dex488,0003-0689-0876,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0689-0876
15,1438.829,1467.593,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant1,FOV3,Dex488,0003-0857-0766,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0857-0766
16,1262.103,1229.552,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant1,FOV3,Dex488,0003-0774-0437,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0774-0437
17,922.298,1319.727,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant1,FOV3,Dex488,0003-0930-0483,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0930-0483
18,1238.929,1327.97,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant1,FOV3,Dex488,0003-0390-0669,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0390-0669
19,914.144,1260.751,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,SMPD3MO,Explant1,FOV3,Dex488,0003-0516-0707,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0516-0707
24,564.768,1464.148,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0711-0906,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0711-0906
25,505.545,1433.482,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0523-0932,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0523-0932
26,540.478,1100.232,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0323-0686,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0323-0686
27,539.105,1011.47,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0375-0609,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0375-0609
28,373.022,1168.976,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0550-0271,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0550-0271
29,264.317,1188.041,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0536-0360,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0536-0360
30,340.492,1229.116,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0432-0258,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0432-0258
31,380.36,1246.538,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0438-0396,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0438-0396
32,361.435,1242.147,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0571-0426,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0571-0426
33,425.164,1023.628,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0521-0524,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0521-0524
34,543.611,1389.865,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0613-0615,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0613-0615
35,640.943,1119.529,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0648-0784,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0648-0784
36,349.547,1169.291,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0798-0430,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0798-0430
37,431.473,1262.473,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0754-0201,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0754-0201
38,425.636,855.959,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0689-0135,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0689-0135
39,314.142,1157.434,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0920-0587,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0920-0587
40,532.796,947.542,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0735-0520,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0735-0520
41,478.637,1519.297,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0182-0612,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0182-0612
42,533.526,1136.533,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0110-0610,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0110-0610
43,435.936,1439.17,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0182-0937,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0182-0937
44,356.07,1312.014,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0952-0891,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0952-0891
45,616.567,1116.226,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,ControlMO,Explant4,FOV4,Dex488,0003-0798-0715,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0798-0715
5,596.783,1191.375,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant2,FOV3,Dex488,0003-0539-0501,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0539-0501
6,1044.693,963.648,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant2,FOV3,Dex488,0003-0635-0286,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0635-0286
7,371.434,1055.845,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity,20221013,ControlMO,Explant2,FOV3,Dex488,0003-0844-0435,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV3_Intensity_0003-0844-0435
9,1396.386,799.587,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant6,FOV4,Dex488,0003-0320-0564,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0320-0564
10,1171.208,991.841,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant6,FOV4,Dex488,0003-0373-0174,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0373-0174
11,1397.802,867.39,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant6,FOV4,Dex488,0003-0638-0601,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0638-0601
12,798.057,998.58,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity,20221013,SMPD3MO,Explant6,FOV4,Dex488,0003-0650-0748,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV4_Intensity_0003-0650-0748
