Gene_ID,PSM_Rep1,PSM_Rep2,PSM_Rep3,ES_Rep1,ES_Rep2,ES_Rep3,MS_Rep1,MS_Rep2,MS_Rep3,DS_Rep1,DS_Rep2,DS_Rep3
ENSGALG00000006283,670.3929,652.5579,708.517,755.5545,620.0571,805.5628,827.555,677.79058,713.9148,703.6655,742.91444,756.7761
ENSGALG00000006284,1780.68217,1984.44625,1708.26959,1834.4745,1757.20203,2078.079202,2079.1733,1729.2783,1852.067167,1668.216603,1868.587505,1903.412545
ENSGALG00000006286,606.442,518.479,569.44,504.992,568.432,660,589.604,677.563,689.34,639.4972,547.708,729.469
ENSGALG00000006290,6,5,3,4,6.53382,0,3.01702,2,2,5,14,2
ENSGALG00000006292,447.547,519.369,428.112,561.464,567.066,743.404,676.658,621.516,782.443,568,618.506,675.555
ENSGALG00000006294,7835,7485,8257,7808.86,7556,9114.97,8036,7649,8561,9446.8,7612.51,8218
ENSGALG00000006297,12.597565,8.243197,16.0593,19.60370001,18.0654,25.22384141,14.4222,29.36911,14.51713013,12.3805,11,17.0822728
ENSGALG00000006298,1121.954,1071.598,892.357,1019.572,1005.63,1166.736,1139.332,953.931,1125.398,1028.93,1146.237,1048.164
ENSGALG00000006300,2176.43,2889.4,3529.94,1810.1,1795.7703,2669.16,2006.2652,3740.796,2507.44,2804.93,2136.5566,2174.2176
ENSGALG00000006301,119.619,112.388,143.091,168.7134,170.123,250.4267,232.74,183.6776,161.387,172.1008,192.80124,201.253
ENSGALG00000006302,1.39937,3.71899,0,0,0,1.63702,1.79515,4.57648,0,0,0,1.79637
ENSGALG00000006305,1280.82186,1083.79312,1144.9975,1406.15778,1232.69685,1650.95485,1475.672,1323.65708,1563.002,1374.865,1496.604,1412.1404
ENSGALG00000006306,4.05,14.0473,8.51346,8.46481,15,6.44946,23,14.764,12.1577,19.3169,18.7859,17.3876
ENSGALG00000006307,474,503.2457,463.3977,563.4004,546.2225,690.0684,614.15206,529.02341,584.3719,458.0001,591.9996,592.5411
ENSGALG00000006309,1096.92,1152.11,1202.69,981.55917,1242.64,1192.59,1476.06,1539.73,1510.7,1259.69,1687.26,1714.73
ENSGALG00000006312,1875.240581,1834.8588,1809.9994,1903.3664,1837.0005,2313.4127,2182.8688,1779.0792,2045.0815,1639.2322,1940.8365,2169.2791
ENSGALG00000006317,741.524,548,421.142,686,557,529.705,618,479,788,623.942,565,584
ENSGALG00000006318,0,1,1.01337,1.008,0,1,0,0,1,0,0,0
ENSGALG00000006320,2,2,0,1,0,1,0,0,3,0,1.70109,3
ENSGALG00000006322,0,0,0,1.34912,0,0,0,0,0,0,0,0
ENSGALG00000006323,5.9999977,2,5,0,5,8,0,0,0,4,0,4
ENSGALG00000006325,12.1493,27.5014,9.02815,0,5.1038,5.81087,29.5269,0,0,18.7214,6.49921,31.4008
ENSGALG00000006326,6303.9956,6608.3233,7143.6644,6881.1251,5922.9404,7631.1086,6249.9355,6074.9407,7878.3908,9816.2238,6523.8926,6213.0794
ENSGALG00000006327,338.8031,357.934,354.833,437.6627,491.8573,578.469,590.4582,601.7,567.76,334.87,592.775,601.3913
ENSGALG00000006328,1023.9165,1181.7159,973.6138,1203.9969,1306.9365,1457.1662,1236.0034,1153.3256,1462.9504,1017.9413,1212.925,1235.0339
ENSGALG00000006329,1,0,0,0,0,2,0,0,1,0,0,4
ENSGALG00000006331,56,99,83,106,140,136,114,115,110,97,119,104
ENSGALG00000006332,1875.69,1765.46,1925.06,2206.78,2007.97,2623.46,2038.41,2041.23,2378.18,1793.28,1916.26,2177.6
ENSGALG00000006334,2289.843,2015.695,2144.794,2454.477,1969.449597,2693.3568,2372.153,2295.323,2719.2315,2465.16,2047.3743,2448.815
ENSGALG00000006341,108.303,121.241,73.9403,118.056,114.799,122.941,110.924,54.9885,60.1365,46.055,61.6685,75.9126
ENSGALG00000006342,512.2166,588.18012,541.335,619.1646,573.314,619.2976,621.72931,580.34632,537.64988,437.22677,593.6962,651.1923
ENSGALG00000006343,8645.438,8098.0801,4239.16,8447.4604,2329.1402,2192.14,4743.6325,1516.11,832.996,1118.45066,2260.2453,3445.15
ENSGALG00000006344,143.04473,72.3671,58.82971,25.684,21.9688,24.17774,29.4126,21.23573,13.3754,23.11376,33.67748,28.80399
ENSGALG00000006345,879.45,841.965,737.219,822.854,869.207,962.436,1029.82,904.618,934.045,747.474,1029.54,992.191
ENSGALG00000006346,2344.82,2527.8,2255.75,4876.55,3614.67,3931.56,2638.8,2403.69,2807.78,1810.85,1741.94,2020.69
ENSGALG00000006350,2670.57,2642.64,2553.73,2530.29,2560.48,3012.06,2615.57,2099.7,2811.44,2334.77,2201.67,2456.38
ENSGALG00000006351,129,274.783,149.172,153,116.391,87.1876,140.101,41.5919,40,43,86,62.4701
ENSGALG00000006352,6.10034,8.14644,12.2246,10.1041,8.10807,13.5164,15.3786,10.1415,11.2442,6.20856,9.11538,16.2641
ENSGALG00000006354,1.98186,1,0,1,0,1,0,0,0,0,0,0
ENSGALG00000006355,567.452,475.597,502.96,494.862,490.769,659.487,520.381,568.078,606.846,429.908,517.605,656.79
ENSGALG00000006356,1241.43,1391,1428,1432,1539.44,1810,1609,1603.75,1628,1273,1569.46,1763.68
ENSGALG00000006357,587.643,543.909,543.646,660.202,644.92,651.795,661.122,563.531,773.514,544.356,656.336,588.924
ENSGALG00000006358,20.433,28.7791,5.96981,42.4569,5.29453,2.21734,31.2549,36,19.0017,25.0897,12.1785,0.178874
ENSGALG00000006361,3.42496,0,2.33681,5,7,6.24035,6.45421,7.67979,9,10.1397,8.67242,10.4087
ENSGALG00000006362,1,1,3,0,0,2,0,0,0.308409,1,1,0
ENSGALG00000006363,1607.238,1708.695,2067.676,1595.551,1947.171,2109.537,2010.594,2105.92,1958.937,1619.841,2053.923,2412.007
ENSGALG00000006367,409.969429,397.970105,325.984,414.8204,242.99298,265.922824,267.987722,127.993,160,136.9955103,182.99852,213.97838
ENSGALG00000006368,37.8572,36.8218,25.6483,38.9076,45.41,51.6811,47.2809,52.9104,32.232,28.6079,45.5171,45.2579
ENSGALG00000006371,468.58,410.298,412.09,323.44,354.879,341.279,427.073,399.77,447.519,373.58,364.335,479.182
ENSGALG00000006372,1058.696,1342.019,1543.21,1066.439,1289.084,1818.683,1330.076,1511.418,1311.574,1168.916,1338.771,1805.283
ENSGALG00000006374,2692.04,2319.07,2871.16,716,478,296.538,65.4583,39,62,26,27.354,21.062
ENSGALG00000006375,3,0,0,0,2,2,1,0,3.63146,0,0,4
ENSGALG00000006376,22.31494,21.7946,40.3798,1.52955,10.6308,8.41915,8.23106,6.94972,10.5929,1.58001,6.25749,20.58307
ENSGALG00000006378,122.017,143.337,132.312,153.65,126.59,196.077,140.954,128.777,147.342,157.955,114.302,139.194
ENSGALG00000006379,743.413,749.935,751.5,567.964,599.598,611.508,801.53,932.819,1190.96,1154.27,970.072,844.579
ENSGALG00000006382,411.665,533.475,402.317,310.061,397.905,358.0048,435.186,369.496,430.782,377.649,460.283,533.717
ENSGALG00000006385,495.192,481.268,524.852,480.651,564.468,545.353,545.597,571.173,600.45,494.954,563.013,595.223
ENSGALG00000006387,4,4,6.08198,0,0,0,0,0,1,1,0,0
ENSGALG00000006388,8,11,10,1,4,2,4,2,1,3,5,2
ENSGALG00000006390,913.9997,1006,1007.0004,900,1034.9997,1053.9996,1086.0001,1083.0044,1170.9983,987,1003,1113.004
ENSGALG00000006392,667.542,663.095,630.944,708.84,736.631,711.419,706.171,700.269,762.497,631.074,675.467,788.66
ENSGALG00000006393,1,2,0,1,2,2,0.330593,0.356197,3,5.85189,1,2
ENSGALG00000006394,0,0,0,0,0,0,0,0,0,0,0.531984,0
ENSGALG00000006395,730.109,728.514,717.542,756.652,762.002,767.212,886.658,693.962,765.169,621.872,713.08,791.774
ENSGALG00000006399,0,0,0,0,0,0,23.917,0,0,9.05668,0,0
ENSGALG00000006401,534.194,479.056,530.608,451.478,342.849,429.375,499.055,505.676,390.864,316.448,464.732,579.964
ENSGALG00000006402,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000006403,3323.96,3520,3049.96,3490.9509,4063.59,4446.0664,4320.67,4375.559,4651.017,3471.3038,4223.1555,4779.8266
ENSGALG00000006404,3146.54,2799.1,3459.68,2861.95,4050.58,3768.89,3947.26,3807.78,3899.25,2602.71,3783.01,4173.58
ENSGALG00000006405,130.00011,99.60935,100.63749,145.2362343,141.61813,149.87314,131.79723,121.06533,119,113.07608,141.99989,129.0384
ENSGALG00000006406,0,0,0,0,0,0,0,0,0,0,0,0
ENSGALG00000006407,102.2557,110.8667,103.127,59.6473,57.1595,58.6466,57.1186,55.3394,60.98969,53.4797,55.55657,55.5639
ENSGALG00000006408,279.2482,281.10321,319.0402,427.8324,291.1486,422.86317,373.2458,286.7605,355.3696,373.5306,340.9996,275.6077
ENSGALG00000006409,5960.45,5736.79,4210.76,6570.55,5607,5658.9,7200.58,5067.61,6053.14,6444.25,7345.64,7228.02
ENSGALG00000006410,1525,1749,1563,1657,1791,2172,1983,1913,2192.55,1595,1970,2171.47
ENSGALG00000006411,621,586,573,683,703,820,681,692,703,575.782,682,721
ENSGALG00000006412,418.2289,376.7732,172.9612,413.607,209.6553,192.9689,228.6906,103.4322,144.3148,119.8346,179.037,213.3241
ENSGALG00000006413,204.58,204.867,140.631,120.374,63.1822,64,103,33,40,44.4199,77.4749,89
ENSGALG00000006415,0,0,0,0,0,1,0,0,0,0,0,0
ENSGALG00000006417,2229.92,2282,2133.52,2134.69,2527,2622.82,2804.8,2602.19,2819.56,2118.17,2782.72,3144
ENSGALG00000006418,3089.04,3438.19,3304.34,3178.97698,3808.58,4009.62,3843.28,3686.85,3929.99,2923.95,3875.47712,4287.45864
ENSGALG00000006420,632.241,650.887,629.86,804.098,726.89,867.839,867.206,816.239,962.018,828.134,835.06,942.934
ENSGALG00000006421,587.449,844.371,747.025,248.338,195.898,110.269,178.859,36.9861,46.8382,59.6995,93.6779,117.576
ENSGALG00000006422,109.5,115.5,97.5,98,95.5,128.5,123,88,123,102,107.5,109
ENSGALG00000006423,539.7624,545.3981,486.98264,523.687,537.5,594.8477,617.533,612.3618,608.2657381,539.50553,578.8144,737.7967005
ENSGALG00000006424,45.6516,33.784,41.0136,37.1304,32.4688,45.5752,27.3431,28.8522,24.4473,52.8035,34.7612,34.3989
ENSGALG00000006425,264.97,291.165,324.219,305.154,374.318,450.386,453.248,496.752,554.148,547.553,448.071,539.227
ENSGALG00000006426,1159.624,995.99962,1164.00012,1321.4239,1246.254,1543.451,1296.32889,1338.622,1450.999,1070.098,1316.83,1430.874
ENSGALG00000006427,1707.3,1739.7,1679.35,1795.19,2126.44,2258.5,2338.98,2206.56,2323.16,1502.22,2250.6,2401.7
ENSGALG00000006428,3332.9728,3144.9564,3367.9927,4304.9345,4234.9894,5342.9127,4501.97862,3997.9388,4450.9677,2885.9696,4248.96547,4528.9931
ENSGALG00000006430,452.203,455.303,507.916,416.662,490.454,572.059,509.47,499.466,496.321,362.773,560.991,586.14
ENSGALG00000006431,981.279,1021.02,1023.43,908.857,1026.11,1240,1113.96,1096.35,1047.17,746.526,1014.29,1274.91
ENSGALG00000006434,366.1594,353.1114,345.1758,501.0644,381.2762,574.26366,471.3838,396.567,533.2728,409.6744,407.9103,430.3001
ENSGALG00000006436,0,1,6,0,0,3.9678,0,5.00131,3,0,1.80823,2.5145
ENSGALG00000006437,348.978,379.955,277.555,395.482,441.046,343.567,435.1,337.318,425.084,296.291,424.528,289.808
ENSGALG00000006439,422.57,403.38257,385.733,437.6036,430.426,455.7934,504.9306734,440.9937,434.64502,403.535,401.527,466.13
ENSGALG00000006440,0,0,0,1,0,0,0,0,0,0,1,0
ENSGALG00000006441,698,817.991,702,806,805,980,903,819,869,594,803,879
ENSGALG00000006443,0,0,0,0,0,1,0,0,0,0,0,0
ENSGALG00000006445,530.757,566.026,614.807,564.61024,633.822,732.934,657.789,648.587,656.10808,686.347,627.944,734.823
ENSGALG00000006446,3946.65,4018.39,3881.46,4506.73,4820.07,5388.97,5290.67,4863.11,5427.51,3773.61,5392.43,5081.54
ENSGALG00000006453,4856.1114,5881.9957,2910.41241,5751.08912,5851.1644,6167.10081,5274.4408,4124.03999,5079.8296,4778.00852,4801.50376,4113.47586
ENSGALG00000006454,16.9409,6,2,3.86672,1,8,1,7,12,2,6,3
ENSGALG00000006455,821.877,826.953,788.371,965.323,837.843,1014.3,966.4148,723.5430003,1046.47,910.89,932.5,847.757
ENSGALG00000006456,565.758,530.271,758.53,575.661,711.108,917.909,873.14,901.424,810.209,649.535,872.849,947.876
ENSGALG00000006457,5824.793,5910.26,6027.979,7162.807,6760.93,8984.617,7424.467,6408.537,7760.081,6512.711,7136.517,7304.327
ENSGALG00000006459,661.9995,686.597,684.9936,711.0005,796.0004,959,843,733.9996,794.0004,651.8182,743.0003,785.5404
ENSGALG00000006460,105.2562,94.7521,119.2801873,136.1822,105.5972,199.8806,133.297,125.336,152.439,157.7148,131.6907,131.0316
ENSGALG00000006461,1120.67851,1103.15868,1195.55782,1107.34,1374,1342.5545,1353.77442,1245.6055,1266.41,903,1250.9975,1372.6799
ENSGALG00000006462,4713.065,5046.3628,4838.5493,5585.074,5893.003,6788.67,6253.6822,5884.01036,6326.399,5123.9792,5739.193,6052.753
ENSGALG00000006465,553.972,625.243,597.236,649.289,610.752,769.124,692.462,505.445,627.434,506,656.873,649.298
ENSGALG00000006467,2.43155,4.37419,0,1.90941,7.39064,13.0445,3.82867,10.6842,12.6987,20.9551,5.72605,16.4395
ENSGALG00000006469,0,2,0,2.72678,0,3.80816,0,2,1,2.53316,2.6952,6.29447
ENSGALG00000006471,32,44,38,47,40,32,40,29,48,65,46,51
ENSGALG00000006473,27.5264,35.5478,41.0809,71.4546,132.593,140.482,187.145,191.957,270.109,293.467,225.521,342.774
ENSGALG00000006474,5747.411,6208.933,5507.419,5990.5,6134.451,7178.37,6680.853,6104.991,6106.596,5201.968,6439.353,6859.635
ENSGALG00000006477,2385.02,2609.37,2478.45,2966.8,2911.49,3593.48,3070.99,2872.63,3139.43,2286.343,2938.86,3142.36
ENSGALG00000006479,68.6001,44.2863,54.3007,53.6414,22.1892,42.1723,24.6141,15.1482,16.6552,23.8469,18.0761,32.7406
ENSGALG00000006480,226.722,205.744,222.176,186.44,180.947,211.298,186.234,191.029,189.171,190.169,145.873,185.924
ENSGALG00000006482,180.775,119,100.63,127.566,61,102.553,54,77,94.795,87.4835,56.6479,95
ENSGALG00000006483,654.791,620.844,725.08,482.61,492.703,676.289,587.642,522.637,592.891,530.526,506.813,496.862
ENSGALG00000006486,584.54,521.222,598.284,673.665,634.594,820.954,739.064,608.431,706.332,505.835,612.52,673.203
ENSGALG00000006487,1029.3392,984.246,946.517,1036,967.9999,1162.74,1096.6455,1075.0016,1107.99599,807.2189986,1103.001,1111.3834
ENSGALG00000006488,983.41,1166.98,1070.77,1018.1,1125.44,1210.35,1231.02,1253.56,1175.34,1083.1,1171.08,1303.01
ENSGALG00000006489,2913.91143,3371.00019,3121.6019,3186.88411,3286.99555,3961.85842,3441.96345,3235.9894,3486.96107,2975.88376,3346.79872,3526.8767
ENSGALG00000006490,47.3376,55.2924,66.6711,76.1378,83.0262,147.663,128.037,151.542,159.14,153.371,129.803,160.621
ENSGALG00000006491,10.6007662,17.36124187,6.62061764,6,17,13,14,7.9612594,10.58994478,13.3860385,22.5279459,30.4947749
ENSGALG00000006494,108.0202,81.3994,120.3945,89.5146,100.8527,125.9592,135.66483,121.6916,135.5692,153.5508,149.5505,167.9125
ENSGALG00000006502,19,27,26,13,28,43,44,47.962,24.5366,33.5756,50.7933,46
ENSGALG00000006503,414.9996018,346,213.2965,332.1962,375.1308,418.0429,356.918,380.9997,401.6048,250.847,324.9999,298.1766
ENSGALG00000006505,935.46206,906.2586,875.405,1177.6458,1110.8843,1291.194,1174.1664,1054.975,1230.8376,927.1737,1224.7175,1317.125
ENSGALG00000006506,2174.9991,2526.0012,2326.9967,2649,2570.9994,3266,2807.6576,2891.000895,2772.004729,2283.0014,2576.0035,3121.9996
ENSGALG00000006507,608.367,703.312,790,700.662,683,1014.33,1041,1119.31,852.592,760,957,1089.37
ENSGALG00000006508,301.9874,301.6744,270.91865,220.4876,227.9836,175.97263,145.75835,85.00003,98.9507,75.99995,89.00001,108.94248
ENSGALG00000006511,0,0,0,0,0,0,0,0,0,0,1,0
ENSGALG00000006512,50812.6984,49776.0836,47595.3909,58557.5906,60888.3919,65791.9716,61873.2864,56138.49692,70439.2001,50714.1303,55171.4449,56357.27437
ENSGALG00000006513,0,0,1.17653,0,0,0,0,1.11544,0,0,0,1
ENSGALG00000006515,0,0,0,0,0,1,0,0,0,1,0,1
ENSGALG00000006516,463,563.936,395.9384,472.06532,449.9366,608.297,549.708,478.5480839,600.11,534.925,555.94,531.698
ENSGALG00000006519,4.11164,16,12,16,17.9525,54.4336,34.2176,52.0373,73.1592,61.2713,61.8347,74.1402
ENSGALG00000006520,592.9996,411.033,424.2668,599.0346,476.0001,525.0004,670.5646,626.8138,717.0005,552.9995,747.2118516,790.925
