"","Gene id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ES_Rep1","ES_Rep2","ES_Rep3","MS_Rep1","MS_Rep2","MS_Rep3"
"11387","ENSGALG00000013268",50.5955219509252,0.0928277134473773,0.328635207261494,0.282464299004685,0.777587517717832,0.983964396368595,44.1628086376816,52.3403190685272,50.4354771499288,49.4162396921046,48.6202752051053,58.5980119522034
"11388","ENSGALG00000013709",447.832185987901,0.0367155064730291,0.128782931733243,0.285096060315513,0.775570548275504,0.983964396368595,477.378931464463,426.199740986578,423.297754651188,444.746157228942,433.354626828112,482.015904768125
"11389","ENSGALG00000013715",717.826748443702,0.0595911466714957,0.203953762319968,0.292179688149157,0.770149240887129,0.983964396368595,779.158123821954,583.22069819216,746.625188523053,961.194309305251,603.525590045981,633.236580773811
"11390","ENSGALG00000013773",240.864351224083,-0.0488917790352733,0.1789790792419,-0.273170357353293,0.78472226509899,0.983964396368595,230.277502182197,279.860481550084,225.158380133611,258.708548976312,217.734275918515,233.446918583778
"11391","ENSGALG00000013783",25.5109528052479,-0.135407064760258,0.478018380847957,-0.283267485488861,0.776971799766506,0.983964396368595,18.9269179875778,27.7724141996267,33.3234402597744,26.161538660526,23.2531750980938,23.6282306258885
"11392","ENSGALG00000013817",95.7724788450809,0.0807102680205065,0.282868310776461,0.285328065907985,0.775392812656142,0.983964396368595,99.8920671566608,80.1127332681539,99.0696872587887,74.6088324763148,114.151950481552,106.799602429016
"11393","ENSGALG00000013851",1074.53556204049,0.0282952460832312,0.0972652817296253,0.29090797435703,0.771121702298927,0.983964396368595,1089.34927972948,1107.69205865434,996.100673711094,1068.7473015763,1037.93717937855,1147.38687919314
"11394","ENSGALG00000013993",14.4729371598684,-0.181899983661105,0.660005757997086,-0.275603631418482,0.782852520188045,0.983964396368595,18.9269179875778,19.2270559843569,8.10570168480999,10.6584046394735,14.7974750624233,15.1220676005686
"11395","ENSGALG00000014042",10.8362626775603,0.240358916806991,0.876181794704998,0.274325394866162,0.783834570514721,0.983964396368595,18.9269179875778,6.40901866145231,4.50316760267221,12.5962963921051,16.911400071341,5.67077535021324
"11396","ENSGALG00000014064",488.033921455019,0.0375108406340607,0.134883483445801,0.278098101233672,0.780937053269574,0.983964396368595,436.370609158044,536.221228008176,472.832598280582,480.597154652625,476.690089510923,525.49184911976
"11397","ENSGALG00000014967",12.1138501522539,0.178093077786592,0.644876241283921,0.276166288018328,0.782420348958359,0.983964396368595,12.6179453250519,10.6816977690872,10.8076022464133,10.6584046394735,13.7405125579645,14.1769383755331
"11398","ENSGALG00000014982",1048.72836330808,0.0317620120318157,0.113302280770846,0.280329855813357,0.779224447048324,0.983964396368595,944.242908491383,1177.12309415341,990.696872587887,1061.96468044209,1056.96250445881,1061.38011971491
"11399","ENSGALG00000015305",11.6178573078908,-0.214712897917286,0.788502212326652,-0.272304750146138,0.785387704094245,0.983964396368595,7.36046810628027,19.2270559843569,10.8076022464133,6.78262113421044,17.9683625757998,7.56103380028432
"11400","ENSGALG00000015386",448.021002618599,0.0417097554072161,0.149530207050194,0.278938658817045,0.780291900050492,0.983964396368595,411.134718507941,482.812739162741,430.502822815464,402.112538671047,512.626814662523,448.936381891881
"11401","ENSGALG00000015570",125.681757098033,0.0738311827036824,0.259283051911165,0.284751286902387,0.775834695157765,0.983964396368595,125.127957806765,131.384882559772,110.777923025736,107.552992271051,164.886150695574,114.3606362293
"11402","ENSGALG00000015753",4.42464050442723,-0.394733205896757,1.36322656529753,-0.289558035285649,0.772154375146196,0.983964396368595,3.15448633126297,7.47718843836103,4.50316760267221,2.90683762894733,0,8.50616302531986
"11403","ENSGALG00000015854",590.548452236167,-0.0403094756189773,0.141905925065801,-0.284057734730147,0.776366136130276,0.983964396368595,683.47203844031,562.925472430894,550.287081046545,632.721657234202,585.557227470181,528.327236794867
"11404","ENSGALG00000015880",2992.30298346061,0.0193167386758148,0.0676963079912786,0.285344049756797,0.775380568128948,0.983964396368595,3054.59426410631,2869.10402077682,2992.80518873595,3098.68891245785,3004.9444001764,2933.68111451031
"11405","ENSGALG00000015935",56.9753365610343,-0.123323504466161,0.451328943081838,-0.273245282307984,0.784664673632863,0.983964396368595,79.9136537253286,46.9994701839836,51.3361106704632,79.4535618578937,53.9050877273993,30.2441352011373
"11406","ENSGALG00000016050",1244.20526481961,0.0292626312329207,0.104316926845587,0.280516615258768,0.779081179843614,0.983964396368595,1121.94563848586,1367.25731444316,1205.94828399562,1229.59231704472,1250.38664277477,1290.10139217351
"11407","ENSGALG00000016547",325.332558235811,-0.0426679822037999,0.149703615566563,-0.285016377475722,0.775631594684355,0.983964396368595,329.118073895103,320.450933072615,340.439470762019,285.839033513154,351.968513984784,324.17932418719
"11408","ENSGALG00000016667",14.4858026929013,0.178926344276026,0.615710536554655,0.290601400582241,0.771356188777797,0.983964396368595,11.5664498812976,13.8862070998133,15.3107698490855,20.3478634026313,11.6265875490469,14.1769383755331
"11409","ENSGALG00000016824",306.671944267177,-0.0416348043610519,0.146269597692002,-0.284644280274304,0.775916683167199,0.983964396368595,293.367228807456,323.655442403342,316.122365707589,320.721085060522,305.462163788596,280.703379835555
"11410","ENSGALG00000016894",2456.46982332701,0.0184789999401706,0.0648177037321869,0.285091863428576,0.775573763548955,0.983964396368595,2428.95447507249,2496.31276863567,2397.48643166269,2482.43933512102,2465.8935229024,2467.73240656779
"11411","ENSGALG00000016981",4.03280144398782,0.369483060598197,1.33727726857931,0.276295028173721,0.782321474293936,0.983964396368595,4.2059817750173,0,6.3044346437411,4.84472938157888,3.17088751337643,5.67077535021324
"11412","ENSGALG00000017049",476.951477835946,0.034767076247883,0.122179800138518,0.284556663282039,0.775983816782221,0.983964396368595,454.246031701868,462.517513401475,496.249069814478,498.038180426309,498.886302104558,451.771769566988
"11413","ENSGALG00000017111",2566.33253519298,0.0216983855302868,0.0748420167703251,0.289922512335213,0.771875518589903,0.983964396368595,2504.6621470228,2544.38040859657,2591.12263857759,2449.49517532628,2729.07718651265,2579.25765512199
"11414","ENSGALG00000017191",3.96154555347135,-0.476488240339039,1.72611321018795,-0.276046922951918,0.782512026533186,0.983964396368595,8.41196355003459,0,5.40380112320666,6.78262113421044,3.17088751337643,0
"11415","ENSGALG00000018819",63.4321575724491,0.0858737282711929,0.313888748327168,0.273580141782229,0.784407296525961,0.983964396368595,62.0382311815051,71.5673750528841,51.3361106704632,66.8572654657886,56.0190127363169,72.7749503277365
"11416","ENSGALG00000019171",1865.73468217702,0.0485964326809031,0.171745039436335,0.282956834388906,0.777209926449472,0.983964396368595,1763.357859176,2188.67987288596,1551.79155588084,2346.78691243681,1616.09566931752,1727.69622336497
"11417","ENSGALG00000019524",452.219413362703,0.0345924085104554,0.125236776385399,0.276216056567936,0.782382125435185,0.983964396368595,474.2244451332,410.177194332948,455.720561390428,446.684048981573,467.177426970794,459.332803367272
"11418","ENSGALG00000020736",352.348751468373,-0.0372924899526519,0.133986625591225,-0.278329943664872,0.7807590921514,0.983964396368595,345.942000995173,346.087007718425,378.266078624466,359.478920113153,348.797626471407,335.520874887617
"11419","ENSGALG00000022804",998.366173428461,0.0312188332706631,0.110195334504437,0.283304492073628,0.776943434112848,0.983964396368595,915.852531510016,1063.89709780108,982.591170903077,1013.5173866263,1083.38656707028,930.952286660006
"11420","ENSGALG00000023692",4.16035210594882,0.312655241163509,1.07569673807031,0.290653703872321,0.771316182525988,0.983964396368595,5.25747721877162,3.20450933072615,2.70190056160333,4.84472938157888,4.22785001783524,4.7256461251777
"11421","ENSGALG00000023773",47.0342065864662,-0.11887871723703,0.414158549518086,-0.287036733577894,0.774084193791649,0.983964396368595,55.7292585189792,28.8405839765354,62.1437129168766,39.7267809289469,47.5633127006465,48.2015904768125
"11422","ENSGALG00000024266",2.61820368481422,-0.385966940173845,1.34937068321347,-0.286034775303315,0.774851486900659,0.983964396368595,2.10299088750865,3.20450933072615,3.60253408213777,2.90683762894733,1.05696250445881,2.83538767510662
"11423","ENSGALG00000025773",7.4230601191419,0.34890504752929,1.2379511888809,0.281840714450703,0.778065650261318,0.983964396368595,0,16.0225466536308,3.60253408213777,6.78262113421044,10.5696250445881,7.56103380028432
"11424","ENSGALG00000025811",698.673643860831,0.031437246135289,0.108290039600998,0.290305980597307,0.771582163917622,0.983964396368595,698.192974652871,667.606110567949,706.997313619538,750.933054144727,712.392728005238,655.919682174664
"11425","ENSGALG00000026278",130.88564673976,-0.0618352065831818,0.218985932865561,-0.282370679130077,0.777659295251423,0.983964396368595,137.745903131816,121.771354567594,141.399462723908,112.39772165263,132.120313057351,139.87912530526
"11426","ENSGALG00000026302",3972.51961308938,-0.0217246096115237,0.0771336110947618,-0.281649067160024,0.778212612431669,0.983964396368595,3712.83041189652,4232.08865611234,4061.85717761034,3955.237067121,4048.16639207724,3824.93797371883
"11427","ENSGALG00000026373",325.090447706182,-0.106050802445085,0.389391818220213,-0.272349847846855,0.785353031179346,0.983964396368595,381.69284608282,321.519102849524,308.016664022779,561.019662386835,216.677313414056,161.617097481077
"11428","ENSGALG00000026995",24.3567601669173,-0.175416804533716,0.618087211675053,-0.283805911561131,0.776559123961406,0.983964396368595,25.2358906501038,28.8405839765354,23.4164715338955,7.75156701052622,30.6519126293055,30.2441352011373
"11429","ENSGALG00000027476",46.8019642382752,-0.112460133963186,0.388041316879467,-0.289814844634492,0.771957890654722,0.983964396368595,44.1628086376816,52.3403190685272,49.5348436293944,49.4162396921046,29.5949501248467,55.7626242770968
"11430","ENSGALG00000027564",404.966777622684,0.0462012088590256,0.164177932369531,0.281409372089278,0.778396430566537,0.983964396368595,410.083223064186,425.13157120967,360.253408213777,356.572082484206,479.8609770243,397.899403739962
"11431","ENSGALG00000027591",1559.18875944881,0.0269920023586451,0.092809638762639,0.290831886843965,0.771179896758531,0.983964396368595,1499.43250279367,1550.98251607146,1582.41309557902,1472.79773199998,1716.50710724111,1532.99960300764
"11432","ENSGALG00000028041",8.32026253885089,0.215315462535637,0.768485339137853,0.280181613844703,0.779338172004731,0.983964396368595,8.41196355003459,7.47718843836103,7.20506816427554,7.75156701052622,10.5696250445881,8.50616302531986
"11433","ENSGALG00000028478",7.14281253325424,-0.236915710445312,0.845335265702648,-0.280262423747797,0.779276177485709,0.983964396368595,10.5149544375432,6.40901866145231,6.3044346437411,6.78262113421044,5.28481252229405,7.56103380028432
"11434","ENSGALG00000028653",13.9594405145154,0.174843813666134,0.603410796638956,0.289759173418884,0.772000483386785,0.983964396368595,14.7209362125605,13.8862070998133,10.8076022464133,14.5341881447367,13.7405125579645,16.0671968256042
"11435","ENSGALG00000028895",23.5698458529715,0.160609751224752,0.584701088305438,0.274686937372096,0.783556767733601,0.983964396368595,22.0814043188408,20.2952257612656,24.31710505443,10.6584046394735,33.8228001426819,30.2441352011373
"11436","ENSGALG00000028978",17.0921056124708,-0.1590041611107,0.577355233398177,-0.275400917689511,0.783008239121842,0.983964396368595,16.8239271000692,12.8180373229046,24.31710505443,15.5031340210524,17.9683625757998,15.1220676005686
"11437","ENSGALG00000029213",287.21914086014,-0.205460383585625,0.704539267544885,-0.291623750513715,0.770574314112975,0.983964396368595,107.252535262941,347.155177495333,468.32943067791,286.80797938947,380.506501605172,133.263220730011
"11438","ENSGALG00000029389",35.8695798789631,0.123840176228427,0.440850029623177,0.280912255658191,0.778777700344303,0.983964396368595,37.8538359751557,23.4997350919918,41.4291419445844,29.0683762894733,46.5063501961876,36.860039776386
"11439","ENSGALG00000029889",672.276325194215,-0.0449642103435267,0.15973282142506,-0.281496375900566,0.778329707366938,0.983964396368595,745.510269621816,571.470830646164,731.314418673968,645.317953626307,579.215452443428,760.829026153609
"11440","ENSGALG00000030112",1329.38454213267,0.0320883066028955,0.111213427519927,0.288529068103275,0.772941783007335,0.983964396368595,1303.85435025536,1356.57561667407,1284.30340028212,1461.17038148419,1166.88660492253,1403.51689917778
"11441","ENSGALG00000030245",69.1422126368077,0.12497261778063,0.443499147316419,0.2817877295522,0.778106280230782,0.983964396368595,36.8023405314013,88.6580914834236,72.9513151632899,102.708262889472,65.5316752764462,48.2015904768125
"11442","ENSGALG00000030291",39.7048562053692,0.117459279684726,0.402420758146354,0.291881761333019,0.770377028926527,0.983964396368595,50.4717813002075,34.181432861079,29.7209061776366,36.8199432999995,45.4493876917288,41.5856859015637
"11443","ENSGALG00000030371",3.32238588975903,-0.344569635007402,1.26042782153026,-0.273375142250564,0.784564858888097,0.983964396368595,3.15448633126297,5.34084888454359,2.70190056160333,4.84472938157888,1.05696250445881,2.83538767510662
"11444","ENSGALG00000030671",60.407900230527,0.106609592362151,0.37194189459605,0.286629696495833,0.77439587356286,0.983964396368595,41.0083223064186,64.0901866145231,69.3487810811521,81.3914536105253,51.7911627184817,54.8174950520613
"11445","ENSGALG00000030775",936.095604054095,0.0340020723995687,0.119665299599119,0.284143126816849,0.77630069797158,0.983964396368595,831.73289600967,887.649084611145,1054.64185254583,930.188041263146,968.17765408427,944.184095810504
"11446","ENSGALG00000031070",1959.65318899363,0.019187498758525,0.0695927637393525,0.27571111890869,0.782769954877486,0.983964396368595,1889.53731242652,1973.97774772731,1975.98994405257,1966.96012892103,1981.80469586027,1969.64930497406
"11447","ENSGALG00000031889",76.8873377157686,0.0929908092061795,0.333777514806418,0.278601179172036,0.780550907676813,0.983964396368595,56.7807539627335,89.7262612603323,76.5538492454276,80.4225077342095,98.2975129146694,59.543141177239
"11448","ENSGALG00000032022",26.8225882659661,0.132541279049684,0.482138528694153,0.274902898568727,0.783390840180099,0.983964396368595,32.596358756384,17.0907164305395,27.0190056160333,31.0062680421049,29.5949501248467,23.6282306258885
"11449","ENSGALG00000032051",146.550119139314,-0.0685622176683343,0.241029880676366,-0.284455261214661,0.776061514843443,0.983964396368595,171.393757331955,136.725731444316,142.300096244442,135.652422684209,118.379800499387,174.848906631575
