Gene_ID	NC_8ss_rep1	NC_8ss_rep2	NC_8ss_rep3	NC_8ss_rep4	NC_5ss_rep1	NC_5ss_rep2	NC_5ss_rep3	NC_5ss_rep4	Neg_rep1	Neg_rep2	Neg_rep3
ENSGALG00000052890	17	19	0	35	1	9	7	11	8	23	62
ENSGALG00000003642	657	842	527	991	690	693	968	832	639	1158	1281
ENSGALG00000003675	351	581	434	517	673	432	511	448	444	633	557
ENSGALG00000003684	119	52	256	245	83	90	200	153	38	119	104
ENSGALG00000003781	1688	1672	1670	1310	2106	1913	1593	1810	1241	1310	1628
ENSGALG00000003798	1219	956	2076	2402	1414	1317	2131	2774	1245	2715	2763
ENSGALG00000003819	20	34	17	8	48	22	30	11	10	24	11
ENSGALG00000054943	9	10	14	2	5	21	23	6	2	9	6
ENSGALG00000027698	1227	1338	3058	2440	1658	1429	2185	2175	1461	2092	2590
ENSGALG00000044199	57	42	7	38	38	9	81	27	15	27	18
ENSGALG00000021238	67	60	23	57	28	48	77	10	17	40	33
ENSGALG00000045037	52	33	12	15	54	42	26	18	2	15	33
ENSGALG00000004055	1085	1597	2111	1695	1852	1799	1703	2231	1300	1527	1761
ENSGALG00000004058	65	100	86	66	147	29	129	228	367	407	395
ENSGALG00000050332	21	47	41	52	1	11	30	10	29	32	23
ENSGALG00000004064	65	93	23	2	6	0	34	27	2	58	53
ENSGALG00000003122	394	523	1418	985	747	551	737	1160	540	853	1092
ENSGALG00000039292	3	0	0	0	11	1	0	0	0	0	0
ENSGALG00000051930	0	0	0	0	0	3	0	0	1	0	0
ENSGALG00000051494	0	0	0	0	0	1	0	0	0	0	0
ENSGALG00000050285	9	4	0	0	0	0	0	3	0	0	0
ENSGALG00000041959	19	15	42	45	43	4	7	27	0	4	12
ENSGALG00000004070	121	179	192	151	139	27	221	98	164	64	93
ENSGALG00000004104	639	846	460	756	888	1201	1457	753	939	709	759
ENSGALG00000039611	0	11	2	30	15	12	15	0	28	15	4
ENSGALG00000004189	164	197	198	160	164	100	324	278	382	762	576
ENSGALG00000004199	5	1	1	8	13	1	4	14	9	23	13
ENSGALG00000004203	994	1067	3116	2251	1095	909	1703	2166	778	3005	2262
ENSGALG00000050765	0	14	21	17	24	14	64	10	0	10	19
ENSGALG00000049375	36	54	31	43	27	10	75	23	13	105	77
ENSGALG00000004209	71	262	104	57	119	164	133	150	128	71	44
ENSGALG00000004224	2241	2641	1400	1728	3010	2495	1570	1352	1863	1008	1089
ENSGALG00000004238	485	502	1794	1356	616	653	1251	1190	898	1084	1162
ENSGALG00000004245	354	300	877	565	526	268	688	638	209	1617	724
ENSGALG00000004255	708	1092	305	457	681	902	446	365	618	153	214
ENSGALG00000040999	11026	10079	15765	13699	14418	9649	12171	11354	8483	14417	14340
ENSGALG00000004276	217	170	291	383	135	316	575	311	253	845	615
ENSGALG00000053873	1	7	0	6	0	5	6	0	16	46	61
ENSGALG00000004279	0	6	0	0	0	0	5	11	4	8	39
ENSGALG00000038515	848	907	1713	2269	1095	1917	3595	2874	3046	9429	5871
ENSGALG00000047636	2315	2189	1929	2628	1902	2211	2852	2164	2346	3826	3070
ENSGALG00000004310	618	596	475	725	718	419	855	630	547	1366	968
ENSGALG00000004329	456	549	341	386	877	448	598	598	198	203	211
ENSGALG00000025422	0	0	0	1	2	0	8	0	0	1	1
ENSGALG00000054164	0	1	0	0	0	0	0	1	0	0	0
ENSGALG00000004348	103	197	305	241	113	143	253	414	101	475	408
ENSGALG00000004358	0	0	5	4	0	0	7	6	9	2	1
ENSGALG00000052837	409	510	745	685	570	349	696	651	463	787	812
ENSGALG00000049613	1	1	12	0	0	2	3	4	1	6	6
ENSGALG00000004398	7	15	1	1	0	0	0	34	0	1	6
ENSGALG00000004420	1753	2607	602	1854	3287	1102	2795	2189	2205	2776	3134
ENSGALG00000053400	80	43	43	69	62	57	99	35	61	124	143
ENSGALG00000004436	2	59	1	33	17	18	156	183	281	252	363
ENSGALG00000004449	2	3	0	0	0	27	17	11	72	22	28
ENSGALG00000004460	161	338	497	434	317	119	498	347	316	758	788
ENSGALG00000047899	4	5	2	3	12	7	17	4	11	15	1
ENSGALG00000025659	15	15	34	40	14	6	34	34	19	69	71
ENSGALG00000040528	263	157	707	518	217	470	585	335	280	686	567
ENSGALG00000004504	3	2	11	0	10	2	7	14	2	15	1
ENSGALG00000004530	1	9	47	51	21	24	18	22	10	42	21
ENSGALG00000004557	842	767	1549	1234	1031	632	1460	1145	761	2058	1501
ENSGALG00000010497	67	48	57	126	58	72	153	94	29	140	87
ENSGALG00000040770	1957	1879	1382	1415	2333	1468	2114	1062	1209	2073	1530
ENSGALG00000053225	407	488	245	228	579	284	509	281	167	432	274
ENSGALG00000031714	3	6	15	5	0	0	12	0	1	14	6
ENSGALG00000004611	134	135	97	192	79	23	98	170	68	106	97
ENSGALG00000009621	56355	49135	137465	117555	47809	35378	101313	109191	31996	123953	113690
ENSGALG00000027736	0	1	1	0	0	0	0	0	0	0	1
ENSGALG00000021128	668	645	526	440	606	510	871	595	239	1061	565
ENSGALG00000004629	165	282	206	278	332	162	208	170	122	179	140
ENSGALG00000049658	109	145	252	385	151	154	266	283	90	331	311
ENSGALG00000004655	258	328	158	264	320	146	254	178	83	102	112
ENSGALG00000004665	1	0	1	1	1	0	10	0	19	1	5
ENSGALG00000049031	1	0	0	0	0	0	0	0	0	5	0
ENSGALG00000004693	1678	1373	3236	2306	1767	1212	2493	2585	1694	5035	2871
ENSGALG00000032588	445	675	491	252	1533	1299	399	954	1441	955	652
ENSGALG00000036552	2861	3471	3414	3593	4137	2815	3199	3779	2064	5810	4386
ENSGALG00000004705	5561	6119	12342	9394	8434	6291	8992	10395	7047	11116	9423
ENSGALG00000004711	410	293	739	571	433	341	726	600	337	691	754
ENSGALG00000004714	776	848	2495	1758	765	535	1446	1602	496	2061	1864
ENSGALG00000033001	9165	9464	14864	12980	12550	9678	11789	13937	10620	21442	15140
ENSGALG00000051985	0	4	34	2	1	1	0	0	0	12	3
ENSGALG00000050746	0	0	0	0	0	0	0	0	0	1	0
ENSGALG00000004721	4	0	0	0	0	1	1	12	0	2	0
ENSGALG00000031051	3	0	0	0	7	6	8	11	12	20	9
ENSGALG00000041285	260	360	188	111	461	822	348	263	791	886	685
ENSGALG00000004745	821	1015	1492	1344	1958	998	2403	1804	910	2192	1315
ENSGALG00000004749	471	566	1790	1487	573	741	1611	1614	717	1156	1474
ENSGALG00000004759	838	979	999	1167	1093	949	1480	1805	1414	842	1029
ENSGALG00000053376	1	4	0	0	3	6	0	6	5	32	12
ENSGALG00000047690	4	20	25	26	14	29	39	22	14	40	29
ENSGALG00000029817	1059	981	1568	1697	1368	1229	1830	1823	1627	2860	2520
ENSGALG00000024122	0	6	0	9	14	1	0	6	1	6	4
ENSGALG00000004798	83	102	34	60	78	38	100	64	82	105	81
ENSGALG00000052641	29	30	23	31	29	30	23	12	52	12	5
ENSGALG00000004816	1162	1014	1294	1836	2067	1602	1680	1996	1479	1266	1149
ENSGALG00000004834	3682	3267	4587	4863	3651	2756	3780	3894	2895	3032	3579
ENSGALG00000004842	0	3	0	0	8	1	1	0	0	3	0
ENSGALG00000031214	250	156	555	371	267	166	333	417	209	1585	496
ENSGALG00000004860	17	26	18	5	73	20	21	20	37	92	54
ENSGALG00000004875	148	159	150	158	159	203	236	163	308	511	403
ENSGALG00000047702	7	9	8	15	9	2	22	2	7	28	15
ENSGALG00000027188	136	121	110	129	229	156	144	93	152	243	154
ENSGALG00000027889	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000025348	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000004902	1088	1001	1306	1022	909	851	956	842	504	1203	772
ENSGALG00000004916	30	43	65	55	33	21	53	32	51	42	73
ENSGALG00000004926	171	213	698	575	259	188	497	421	251	1021	830
ENSGALG00000004929	22	38	39	49	48	13	61	35	3	61	74
ENSGALG00000004953	4162	5273	4576	4729	5782	5084	4223	5281	4297	3434	4185
ENSGALG00000047371	2	0	0	0	0	0	0	0	0	6	1
ENSGALG00000050862	1	0	0	1	0	0	0	0	0	0	0
ENSGALG00000043693	1020	1193	1073	990	2056	1555	1532	906	1217	1540	1245
ENSGALG00000014408	84	72	125	104	127	100	112	70	74	251	159
ENSGALG00000004997	93	212	89	91	187	257	166	81	175	231	129
ENSGALG00000005005	219	178	253	192	318	100	213	202	136	360	211
ENSGALG00000005028	440	509	723	889	658	668	1089	1041	531	918	958
ENSGALG00000024082	50	103	117	142	149	113	150	122	36	180	112
ENSGALG00000005046	61	251	47	129	455	250	330	249	126	116	74
ENSGALG00000030888	0	12	0	0	0	0	4	0	9	2	0
ENSGALG00000005064	936	1037	444	551	1373	728	503	556	875	1208	873
ENSGALG00000005083	19	4	0	10	13	24	15	6	12	25	24
ENSGALG00000005087	17	18	0	9	72	92	7	12	35	7	6
ENSGALG00000005094	15	4	1	19	18	4	4	46	132	160	236
ENSGALG00000035919	1065	1330	1024	1097	1470	1473	1892	1405	1496	1264	1170
ENSGALG00000025566	5	4	2	1	2	6	3	5	0	1	0
ENSGALG00000005096	551	543	307	341	447	526	383	505	378	240	225
ENSGALG00000005215	90	109	20	82	193	38	115	47	45	36	49
ENSGALG00000051464	0	7	0	0	0	0	1	0	0	5	2
ENSGALG00000005247	0	8	42	30	33	0	45	18	9	0	5
ENSGALG00000047123	0	1	0	0	0	2	4	4	0	2	14
ENSGALG00000005253	0	0	0	8	2	0	1	0	0	17	2
ENSGALG00000053289	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000005258	21	20	25	49	3	0	139	193	53	37	112
ENSGALG00000054816	0	0	0	5	0	0	6	11	8	30	49
ENSGALG00000052109	0	0	0	2	0	0	1	0	5	3	9
ENSGALG00000051741	0	0	0	0	1	0	0	0	0	0	0
ENSGALG00000005263	549	452	1092	932	476	342	685	529	42	354	151
ENSGALG00000054086	2	4	2	0	3	1	2	0	0	1	0
ENSGALG00000044187	139	92	99	151	116	52	185	118	122	176	123
ENSGALG00000025535	0	0	0	2	0	0	0	0	0	0	0
ENSGALG00000005291	1202	1363	1031	1741	1969	2424	1746	2002	1252	1320	1354
ENSGALG00000005293	17	39	22	32	56	29	9	41	10	54	13
ENSGALG00000040157	246	423	148	221	485	587	315	254	436	383	245
ENSGALG00000005315	47	36	12	54	78	37	74	58	59	104	55
ENSGALG00000045510	0	0	0	0	1	1	0	1	1	0	0
ENSGALG00000005349	6	17	15	48	67	21	19	46	44	43	65
ENSGALG00000005365	1149	1137	2280	1606	1418	1069	1540	1943	1296	1029	1433
ENSGALG00000021040	258	252	368	421	328	340	548	501	340	831	458
ENSGALG00000005398	49	71	62	103	35	142	104	18	140	312	269
ENSGALG00000024041	260	336	380	335	524	596	359	311	493	373	373
ENSGALG00000005411	5	3	16	13	4	15	0	17	7	4	0
ENSGALG00000050148	5	0	9	22	26	16	40	10	10	40	21
ENSGALG00000005414	27	81	49	21	125	33	41	44	51	68	71
ENSGALG00000005421	10	18	0	5	46	3	66	58	6	65	34
ENSGALG00000005458	27	84	119	99	29	35	59	45	34	60	81
ENSGALG00000005465	3090	3083	7839	7020	3713	3191	6135	6185	3114	5839	6419
ENSGALG00000005490	3639	3693	14225	10614	4791	3151	10897	10492	3764	31455	12157
ENSGALG00000025687	62	32	83	86	34	111	24	53	40	56	48
ENSGALG00000005558	5598	5971	3894	6252	7166	8497	4133	6290	6655	2638	2729
ENSGALG00000005572	88	250	104	221	716	778	1160	790	271	116	252
ENSGALG00000005579	299	312	316	406	568	548	453	362	468	376	442
ENSGALG00000005589	102	90	79	29	237	225	124	96	107	65	105
ENSGALG00000053513	82	54	134	144	108	190	150	112	75	164	128
ENSGALG00000005598	1144	1282	954	1131	1255	1002	1240	980	700	989	980
ENSGALG00000045096	1	1	0	0	7	0	2	2	0	8	1
ENSGALG00000005608	181	184	140	177	287	241	219	291	429	741	571
ENSGALG00000005617	274	276	1286	871	242	296	677	774	318	918	863
ENSGALG00000005646	671	875	629	792	1257	1177	1153	769	687	886	895
ENSGALG00000005714	320	409	146	187	403	78	389	149	77	300	214
ENSGALG00000032418	71	63	156	127	202	60	421	316	55	166	203
ENSGALG00000005767	939	1136	812	746	1583	1947	1101	1025	1613	1549	1244
ENSGALG00000049728	8	20	3	12	18	13	17	7	3	18	7
ENSGALG00000005861	80	60	50	83	246	336	79	69	147	92	87
ENSGALG00000005878	129	132	371	239	249	131	337	330	206	293	322
ENSGALG00000050677	240	227	413	239	288	291	306	218	244	419	307
ENSGALG00000005888	2020	1632	2282	3764	2054	873	2824	2771	890	2029	2391
ENSGALG00000005900	313	269	405	414	134	284	447	439	186	415	390
ENSGALG00000005905	9	3	30	18	22	0	5	17	11	67	15
ENSGALG00000040720	12	1	0	1	0	1	0	0	0	1	1
ENSGALG00000005933	17	11	0	0	7	30	4	0	1	1	0
ENSGALG00000005938	10	3	1	9	1	2	13	1	0	4	2
ENSGALG00000054520	2	2	0	0	3	0	1	0	0	0	0
ENSGALG00000049760	11	1	0	1	10	0	2	16	0	3	0
ENSGALG00000041213	754	1105	1047	1032	1306	1272	1949	993	1658	2798	2747
ENSGALG00000005973	704	555	1049	1095	869	860	1141	1617	630	1227	1270
ENSGALG00000053053	0	0	0	8	0	0	1	12	0	3	1
ENSGALG00000049123	0	5	0	0	0	0	0	0	0	0	1
ENSGALG00000037943	36	47	9	30	36	51	82	39	22	31	31
ENSGALG00000025156	0	0	0	0	0	0	1	0	0	0	0
ENSGALG00000037400	3	6	11	22	50	57	31	60	49	106	19
ENSGALG00000038087	16	8	21	35	46	12	93	46	22	121	85
ENSGALG00000006043	8201	8045	6254	11192	11136	9109	11122	9307	6213	11683	9237
ENSGALG00000049699	332	238	142	171	419	49	350	156	40	80	115
ENSGALG00000006068	1104	1459	564	1026	1397	935	1576	1058	574	785	937
ENSGALG00000006073	468	292	870	652	562	342	670	590	441	2297	800
ENSGALG00000006078	244	176	250	187	222	81	295	193	26	87	110
ENSGALG00000006088	4673	5586	9259	8644	7336	6687	8745	10689	6647	9606	9418
ENSGALG00000006110	4111	4414	6281	6937	7049	4407	7823	7538	4366	12828	10835
ENSGALG00000027592	33	33	15	32	26	48	83	52	7	90	53
ENSGALG00000006117	194	148	366	258	233	177	336	308	170	685	494
ENSGALG00000006122	148	203	226	116	227	352	149	123	197	203	178
ENSGALG00000047479	2	5	1	1	2	0	0	1	0	2	3
ENSGALG00000006140	91	113	41	57	65	48	70	49	42	19	54
ENSGALG00000006156	344	581	1247	938	462	597	817	921	424	1210	993
ENSGALG00000006202	68	18	51	4	152	120	96	115	0	48	62
ENSGALG00000006270	32	6	2	7	6	1	5	11	1	10	2
ENSGALG00000006286	235	213	228	172	192	205	226	186	116	145	140
ENSGALG00000047475	1	0	1	0	3	0	0	1	0	3	0
ENSGALG00000053978	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000006290	0	0	0	0	1	0	1	0	0	2	0
ENSGALG00000053581	3	9	1	16	2	3	39	4	0	22	11
ENSGALG00000006301	46	59	119	69	81	41	97	42	25	102	85
ENSGALG00000006307	1414	1382	2079	1662	2162	1811	1618	1754	1081	1148	1164
ENSGALG00000027794	1	0	5	0	0	0	2	0	0	0	2
ENSGALG00000035447	78	230	416	240	224	156	314	386	181	239	186
ENSGALG00000006318	1	17	46	1	0	20	4	3	7	5	5
ENSGALG00000006394	0	0	0	1	1	0	0	0	11	0	2
ENSGALG00000006418	3654	3181	3565	5427	3542	3188	4357	3668	2161	3869	3470
ENSGALG00000006423	101	80	78	96	68	58	81	132	68	70	53
ENSGALG00000006428	7302	7981	10007	10798	12229	10133	10117	12309	8857	9205	12336
ENSGALG00000006434	141	61	288	150	92	125	176	318	96	257	241
ENSGALG00000006441	1349	1098	1906	1521	1396	1149	1613	1563	1198	1054	1218
ENSGALG00000043765	1318	1039	1094	1319	1264	1287	1246	1039	916	1126	784
ENSGALG00000006456	431	604	276	358	733	478	602	355	190	233	163
ENSGALG00000039815	859	1107	478	916	1099	659	1029	705	441	594	516
ENSGALG00000032590	2455	2875	3021	3880	4481	3572	4560	5389	2972	2959	3806
ENSGALG00000006520	608	647	421	951	666	320	1017	662	259	748	469
ENSGALG00000006532	593	499	1051	818	831	592	1056	1028	877	1298	1374
ENSGALG00000006646	1881	1890	1702	2083	2545	1538	2184	1810	1503	1179	1228
ENSGALG00000038152	103	128	76	209	158	78	209	118	95	140	107
ENSGALG00000029360	2140	2188	1438	2494	2832	2081	2243	2305	1655	1429	1346
ENSGALG00000025452	6	3	0	1	9	0	3	0	0	0	0
ENSGALG00000051195	31	18	3	9	5	5	23	0	2	8	6
ENSGALG00000049276	9	2	9	11	3	0	9	1	19	2	6
ENSGALG00000051599	35	2	0	0	4	0	0	0	0	1	4
ENSGALG00000006757	83	113	29	62	78	51	107	64	44	79	57
ENSGALG00000025220	0	3	0	0	0	0	0	0	0	0	1
ENSGALG00000051431	17423	20564	33511	29298	24095	18179	22923	25412	19517	38212	23591
ENSGALG00000006780	7855	9088	15174	16144	16878	12724	16929	20919	15078	17856	26946
ENSGALG00000006829	2504	3120	1746	2550	2985	2211	2530	2142	1283	1570	1925
ENSGALG00000048720	25	29	15	0	23	0	10	16	14	41	25
ENSGALG00000030546	92	97	275	242	108	67	179	265	329	1016	1054
ENSGALG00000030534	58	45	34	33	97	76	95	34	200	447	275
ENSGALG00000033806	1	3	1	2	0	3	3	1	1	4	2
ENSGALG00000006861	295	192	522	316	390	167	347	429	113	509	318
ENSGALG00000006889	46	58	17	110	67	101	158	111	67	307	214
ENSGALG00000006911	39	48	10	35	57	62	39	63	26	50	41
ENSGALG00000006916	40	46	27	26	20	0	34	61	34	57	53
ENSGALG00000006925	670	714	253	495	718	417	381	416	224	225	235
ENSGALG00000006933	36	24	7	13	32	7	55	21	5	37	16
ENSGALG00000049654	474	602	51	227	371	214	199	206	144	122	67
ENSGALG00000026817	127	163	106	206	85	145	156	101	56	87	91
ENSGALG00000006964	78	53	53	96	107	41	115	66	52	81	107
ENSGALG00000006982	357	370	88	291	669	369	614	317	422	112	181
ENSGALG00000007008	545	473	539	427	485	369	497	433	326	434	451
ENSGALG00000025743	898	972	1162	1449	1449	925	1834	1575	497	1039	985
ENSGALG00000007030	1198	1287	1208	1978	1962	1664	1810	2033	1340	1610	1928
ENSGALG00000007044	526	563	978	995	812	436	972	969	529	1772	1278
ENSGALG00000007059	17	29	31	43	3	1	40	39	21	13	27
ENSGALG00000054272	22	25	27	11	11	2	17	5	4	4	10
ENSGALG00000007070	57	95	15	52	37	20	22	14	29	39	31
ENSGALG00000040793	13318	13099	24739	22097	19417	14003	23157	20514	12195	12590	15772
ENSGALG00000007119	351	533	440	571	705	564	758	470	455	660	569
ENSGALG00000007130	339	402	703	599	395	370	730	548	249	980	727
ENSGALG00000007133	1	4	7	11	5	12	3	6	8	4	9
ENSGALG00000050912	70	83	9	69	83	75	69	38	84	66	90
ENSGALG00000007149	243	225	218	248	231	194	231	163	144	266	228
ENSGALG00000047046	183	228	154	311	178	264	422	204	144	297	279
ENSGALG00000007155	72	62	177	211	82	84	143	204	97	378	175
ENSGALG00000050448	20	2	0	0	0	5	5	15	8	7	19
ENSGALG00000007158	13	18	52	30	16	19	50	9	259	299	167
ENSGALG00000007167	564	720	286	618	562	247	654	538	176	400	359
ENSGALG00000035113	39	65	11	69	39	20	53	68	17	38	40
ENSGALG00000049356	0	13	5	0	0	2	7	6	17	5	20
ENSGALG00000007171	20	25	2	6	0	0	14	0	5	2	1
ENSGALG00000007216	21	16	38	52	10	21	31	27	0	40	25
ENSGALG00000007241	402	358	797	549	438	461	461	508	299	945	552
ENSGALG00000007257	5	0	0	0	0	0	0	15	0	5	22
ENSGALG00000031402	0	0	0	0	0	0	3	0	0	0	0
ENSGALG00000050207	131	149	169	209	212	96	202	239	205	228	296
ENSGALG00000050909	10	3	0	0	0	0	0	0	0	0	0
ENSGALG00000007278	216	143	186	249	87	207	110	125	29	12	60
ENSGALG00000053538	11	8	0	9	12	0	5	7	0	4	4
ENSGALG00000042288	1	1	0	1	0	0	0	0	1	0	0
ENSGALG00000047816	34	51	2	47	35	15	75	16	54	107	94
ENSGALG00000050138	10	32	11	19	15	1	8	24	10	13	12
ENSGALG00000053650	3	17	1	68	17	0	31	0	15	19	10
ENSGALG00000049836	7	17	0	8	8	21	40	14	34	13	16
ENSGALG00000007291	508	536	586	752	694	493	813	758	524	956	710
ENSGALG00000007307	4392	4489	4752	5893	4431	3171	5150	4954	2544	5693	5657
ENSGALG00000047736	37	38	16	80	18	11	25	2	5	21	22
ENSGALG00000053043	1170	986	1741	1765	1672	1152	2472	2219	1240	2817	2933
ENSGALG00000007326	3279	3413	3674	4586	5169	4760	4013	5893	4373	2920	4698
ENSGALG00000052488	392	275	528	420	174	184	407	416	152	717	416
ENSGALG00000007334	759	966	542	1114	1663	1389	1410	1757	560	469	759
ENSGALG00000033603	262	222	193	205	293	255	276	327	272	142	137
ENSGALG00000039005	0	5	0	0	10	4	3	2	9	10	17
ENSGALG00000052131	22	24	5	20	21	7	9	34	42	104	214
ENSGALG00000053644	4	0	6	5	7	1	1	1	8	21	40
ENSGALG00000052773	23	1	4	27	2	0	18	0	1	2	4
ENSGALG00000049349	19	3	14	13	33	19	20	11	17	8	14
ENSGALG00000054452	1	1	0	8	1	0	1	1	1	0	3
ENSGALG00000050968	5	0	0	1	0	0	0	0	0	0	2
ENSGALG00000046695	0	5	0	3	1	3	2	2	3	1	4
ENSGALG00000034325	140	222	63	244	209	151	194	132	72	72	91
ENSGALG00000054605	11	11	4	5	16	18	21	7	6	8	6
ENSGALG00000051949	73	67	17	90	96	45	68	36	11	24	25
ENSGALG00000052823	66	75	45	111	138	101	139	60	29	65	42
ENSGALG00000050152	5	27	8	22	28	23	34	1	1	3	4
ENSGALG00000050135	12	5	8	22	9	1	17	29	0	9	14
ENSGALG00000050384	10	11	17	3	31	22	22	8	16	7	15
ENSGALG00000048173	2	66	1	19	41	92	73	31	3	4	10
ENSGALG00000013169	16	16	1	18	7	2	22	12	8	10	10
ENSGALG00000036373	104	130	56	241	436	251	524	272	72	71	56
ENSGALG00000043363	457	415	171	555	619	703	659	419	295	342	338
ENSGALG00000007387	2506	3081	2521	2536	3758	2843	2690	2304	1766	2828	2679
ENSGALG00000017681	20	28	114	56	67	46	54	67	32	54	81
ENSGALG00000026559	253	253	573	371	312	232	317	428	162	673	397
ENSGALG00000007434	125	271	234	192	216	355	302	284	308	523	345
ENSGALG00000028691	413	500	1007	913	578	534	586	669	555	597	678
ENSGALG00000007456	378	552	586	824	731	547	912	591	559	785	592
ENSGALG00000023740	0	2	22	27	11	11	12	6	84	204	205
ENSGALG00000031597	0	5	16	41	0	49	10	22	66	144	96
ENSGALG00000043234	14	0	19	28	5	0	8	2	41	68	41
ENSGALG00000026188	35	30	40	114	79	6	105	45	73	96	89
ENSGALG00000007473	541	477	1618	1153	592	397	889	883	389	2689	1196
ENSGALG00000029402	754	934	718	700	1140	748	983	844	374	486	665
ENSGALG00000040070	50	37	58	43	35	27	82	35	55	151	57
ENSGALG00000049395	0	0	3	1	3	2	3	5	0	4	0
ENSGALG00000040648	1	0	1	0	2	1	1	7	3	6	0
ENSGALG00000031303	242	335	75	40	655	1025	369	177	834	215	149
ENSGALG00000043133	1	0	5	3	4	1	0	1	3	2	3
ENSGALG00000037983	303	323	435	363	507	291	353	382	298	515	235
ENSGALG00000030826	422	383	399	324	541	472	577	292	363	765	537
ENSGALG00000031563	1575	2235	2320	1596	3348	3418	1855	2308	3252	2912	2444
ENSGALG00000046313	0	11	0	0	1	0	5	0	0	2	0
ENSGALG00000041066	0	3	11	0	10	1	12	7	0	20	4
ENSGALG00000034380	1182	1722	1136	578	2521	3296	1525	1801	1973	1101	1134
ENSGALG00000042322	6	5	26	15	13	12	10	6	3	13	15
ENSGALG00000039779	745	645	1832	1626	823	630	1591	1392	649	3196	1910
ENSGALG00000037492	95	67	79	38	51	36	130	57	46	98	78
ENSGALG00000007619	19	33	33	16	28	17	28	24	25	48	47
ENSGALG00000035115	1	3	9	3	6	26	2	17	5	16	13
ENSGALG00000036502	2	11	0	2	16	2	5	4	8	13	7
ENSGALG00000007638	1634	1560	3264	2908	2110	2191	2919	3324	1636	2552	2730
ENSGALG00000053035	1	1	5	17	7	1	7	3	1	5	0
ENSGALG00000031841	978	1091	801	1344	952	1601	1188	1060	877	928	1065
ENSGALG00000039951	1912	1787	3860	3591	2072	1685	3360	3814	1580	4508	4556
ENSGALG00000007762	4234	4783	2721	3176	5831	3808	5988	3064	3565	4458	3802
ENSGALG00000007779	514	505	526	564	616	575	1011	561	797	943	812
ENSGALG00000038884	97	76	111	100	231	150	194	200	199	78	107
ENSGALG00000027823	1	17	0	6	1	3	7	9	13	12	5
ENSGALG00000034737	30	36	73	58	31	53	64	60	51	211	78
ENSGALG00000038325	467	457	971	632	558	485	649	560	560	1028	728
ENSGALG00000047356	4	10	8	38	29	16	18	7	20	39	12
ENSGALG00000007821	392	418	789	744	418	440	697	771	289	1300	784
ENSGALG00000029820	1178	1238	2642	2102	1760	1267	1979	2408	1254	3850	2764
ENSGALG00000033278	13	16	1	11	31	13	3	3	40	5	3
ENSGALG00000030877	1159	1377	2218	1674	2082	1683	1405	1870	1166	794	1090
ENSGALG00000028895	14	7	1	10	11	7	10	5	5	2	7
ENSGALG00000000643	91	241	76	56	230	459	80	47	169	27	24
ENSGALG00000053574	530	483	188	197	635	277	426	304	318	239	233
ENSGALG00000050872	6	16	3	12	30	54	23	43	41	37	78
ENSGALG00000053859	12	12	0	10	20	43	11	21	36	59	41
ENSGALG00000014179	8	24	2	1	14	11	2	1	7	1	2
ENSGALG00000035360	1236	1607	2011	1523	1772	2383	2469	2594	1465	3142	2396
ENSGALG00000002688	1	0	0	0	0	0	1	0	7	5	2
ENSGALG00000002683	564	673	1815	1465	1526	1151	1218	1604	716	1933	1124
ENSGALG00000002666	39	49	28	29	35	13	50	22	5	37	42
ENSGALG00000029027	7	2	2	0	2	3	0	0	2	9	0
ENSGALG00000054952	0	3	1	5	9	2	4	7	9	19	7
ENSGALG00000002610	0	0	2	0	1	0	0	0	0	0	0
ENSGALG00000002597	10	1	8	10	15	0	17	9	20	32	27
ENSGALG00000002551	12	52	47	22	107	95	58	29	90	16	23
ENSGALG00000028172	69	100	59	74	133	53	59	72	19	99	51
ENSGALG00000002497	804	1393	622	674	1998	2444	989	866	1627	1898	1038
ENSGALG00000028345	0	3	1	0	0	0	0	0	0	1	1
ENSGALG00000041432	186	207	180	158	278	251	177	191	157	612	385
ENSGALG00000027935	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000036577	72	29	125	65	77	61	76	84	64	163	83
ENSGALG00000002450	248	289	215	164	473	220	432	243	190	461	298
ENSGALG00000002443	2	16	5	36	26	19	43	8	7	11	10
ENSGALG00000052388	2	2	0	0	0	0	0	0	1	1	2
ENSGALG00000021364	70	34	148	181	90	62	106	143	59	348	254
ENSGALG00000044070	14	12	0	5	9	3	7	5	1	2	5
ENSGALG00000002325	0	0	0	0	54	56	21	0	6	2	0
ENSGALG00000002316	549	585	1409	955	926	730	1205	1346	476	1744	1180
ENSGALG00000002285	119	113	518	285	157	57	302	524	151	640	415
ENSGALG00000002276	129	152	329	220	183	178	335	275	123	528	362
ENSGALG00000027635	1190	1665	1131	1142	2891	2776	1748	2067	2313	1988	1884
ENSGALG00000031416	476	740	491	425	1151	816	724	606	615	635	500
ENSGALG00000002201	383	519	160	460	1124	1346	1102	882	378	382	387
ENSGALG00000050054	22	11	0	0	1	1	6	1	0	1	0
ENSGALG00000002111	20	21	25	64	15	4	5	23	0	7	21
ENSGALG00000045758	16	22	1	16	0	65	25	6	9	11	11
